Year,temp_mean,temp_std,co2_mean,co2_std
1058,-0.36158042226487525,0.19803679805835575,280.73,0.8878204256633798
1059,-0.3627641074856046,0.20461724436131765,280.77,0.8839154334587054
1060,-0.354285604606526,0.20523727282771703,280.82,0.8824194406653044
1061,-0.3382383877159309,0.1958767032337006,280.85,0.8798091095596103
1062,-0.3271644913627639,0.1810123534516265,280.89,0.8777170554553654
1063,-0.3253890595009597,0.1655151315859715,280.92,0.8747824714146804
1064,-0.3303391554702495,0.15214002293704765,280.95,0.8712424575934131
1065,-0.34350191938579655,0.1443547559771827,280.98,0.8704305547540035
1066,-0.3654166986564299,0.14515756601231167,281.01,0.8664393224958672
1067,-0.39421170825335894,0.1567146150625131,281.04,0.8651541913969818
1068,-0.42079769673704415,0.17537660409506037,281.06,0.8618234218154035
1069,-0.434953358925144,0.19280480861294097,281.08,0.8584880497722335
1070,-0.4333595009596929,0.2029647334631081,281.1,0.8542804116009077
1071,-0.41674337811900186,0.2048157910625212,281.12,0.8510955506661071
1072,-0.38956679462571975,0.1982646861159782,281.14,0.8496519531893237
1073,-0.3621285988483685,0.18528419638634314,281.16,0.8462353607089997
1074,-0.34741535508637233,0.16599170992482695,281.18,0.8419632797825357
1075,-0.3494061420345489,0.1403157120180272,281.2,0.8405323246280239
1076,-0.3598420345489443,0.1186985541147388,281.21,0.8348876845944286
1077,-0.3665383877159309,0.10911910987051716,281.23,0.8323399707089767
1078,-0.3621986564299424,0.10710786878602176,281.25,0.8285882219525257
1079,-0.3456911708253359,0.1068768466271937,281.27,0.8260961496610681
1080,-0.32270268714011513,0.10805549354416501,281.28,0.8216608931771192
1081,-0.30025508637236087,0.10666880995562057,281.3,0.8184406036145915
1082,-0.28290959692898277,0.10152155750623154,281.32,0.814332781354089
1083,-0.2692184261036468,0.09849336255564684,281.34,0.8119503802039998
1084,-0.2572385796545105,0.1030290272256108,281.36,0.8087374586701644
1085,-0.24886026871401154,0.11383881104069225,281.38,0.8052314071418326
1086,-0.24167869481765833,0.1266004012746745,281.4,0.8006930169292763
1087,-0.23420844529750479,0.13463550668122076,281.42,0.7981446288015988
1088,-0.22683147792706332,0.1369079213570621,281.45,0.7956004566238609
1089,-0.21877466410748564,0.13504104394281694,281.47,0.7922838104894163
1090,-0.21442687140115163,0.13246404856093824,281.5,0.7883628715991235
1091,-0.21794049904030707,0.12834711853969605,281.52,0.7857217433727172
1092,-0.23182725527831097,0.12111264411040476,281.55,0.7814634124097378
1093,-0.25234817658349334,0.11130917510706344,281.57,0.7801238940343224
1094,-0.27831228406909786,0.10301483818981128,281.6,0.7760546517551615
1095,-0.3101752399232246,0.10266872164875927,281.63,0.7736840524316219
1096,-0.34586103646833016,0.11591928474191648,281.66,0.7716446707102242
1097,-0.3777913627639155,0.13588224420666342,281.69,0.7700643701659855
1098,-0.4034186180422265,0.15310291341123983,281.72,0.7666355630807175
1099,-0.4174763915547025,0.16358120566072257,281.76,0.7640551701482646
1100,-0.4163786948176584,0.17213167127741122,281.79,0.7625329458498807
1101,-0.40140364683301344,0.18287051536680587,281.82,0.7589884188269421
1102,-0.3760737044145874,0.19832310772376588,281.86,0.7569104437867237
1103,-0.3495527831094049,0.21658163631608945,281.89,0.7563630510112641
1104,-0.32889539347408825,0.2318345235828628,281.92,0.75469153126248
1105,-0.319921113243762,0.24008488702217523,281.96,0.754665718262294
1106,-0.3279345489443378,0.2358485071058857,281.99,0.7521835458052063
1107,-0.35608119001919386,0.22044688543808086,282.02,0.7513744980791096
1108,-0.3954545105566219,0.20474871715527582,282.05,0.7500764751775125
1109,-0.43221209213051826,0.195386465428724,282.08,0.7510356485910297
1110,-0.4553727447216891,0.1913707484729729,282.11,0.7492709299091572
1111,-0.46253608445297506,0.19032361439245588,282.14,0.7474761285623475
1112,-0.45963953934740887,0.1927833215011562,282.17,0.7484947376530946
1113,-0.4552681381957774,0.19978024364812447,282.19,0.7472664470302062
1114,-0.45543128598848365,0.21022602552435354,282.22,0.7470920537634796
1115,-0.4585740882917467,0.2199336903573786,282.24,0.7487127481356063
1116,-0.4640113243761997,0.22441317861680177,282.27,0.7483269940629508
1117,-0.4721046065259117,0.22223409664025076,282.29,0.7490028002652642
1118,-0.48096007677543184,0.21377426326347215,282.31,0.7488127688351479
1119,-0.49038253358925143,0.20268833108919318,282.33,0.749243919038684
1120,-0.5048758157389636,0.19460276074845345,282.35,0.7497399260476711
1121,-0.5236673704414587,0.1922127797585145,282.37,0.7502484436989659
1122,-0.5429990403071017,0.19075380795432959,282.39,0.7511359363026094
1123,-0.5605520153550864,0.18680495638903008,282.41,0.7521353440422684
1124,-0.5768072936660269,0.18255895418848253,282.43,0.7516089523921443
1125,-0.585609404990403,0.17660450286050702,282.45,0.7540902893567549
1126,-0.5813122840690979,0.16698775335900645,282.47,0.7536497056244909
1127,-0.5665301343570057,0.1558653848239822,282.48,0.755283840455809
1128,-0.5457353166986564,0.14701951878637867,282.5,0.7565868047181334
1129,-0.5213971209213053,0.1408592221775494,282.52,0.757311404093821
1130,-0.4965796545105565,0.13687016984338604,282.53,0.7588131539433144
1131,-0.479073320537428,0.13883626825506118,282.55,0.7594774918363703
1132,-0.47327274472168906,0.14923582108254968,282.56,0.7611015314171564
1133,-0.4762489443378119,0.16523464715087977,282.58,0.7627076397433937
1134,-0.48336890595009596,0.182206035618791,282.59,0.7628637092961255
1135,-0.4926078694817659,0.19610335382205946,282.6,0.7646032839441531
1136,-0.5043426103646833,0.20488583356652507,282.61,0.7653877437406404
1137,-0.5142447216890595,0.20647577865018754,282.62,0.7675497925103535
1138,-0.5221195777351249,0.20290691841100963,282.62,0.7678090491331431
1139,-0.5262487523992323,0.1981770969927629,282.62,0.7682109423511586
1140,-0.521096161228407,0.193450190529771,282.63,0.7708043811106619
1141,-0.5035669865642994,0.18446911192438414,282.63,0.77188039918717
1142,-0.4825905950095969,0.17520312455456877,282.63,0.7729641602775601
1143,-0.47022360844529754,0.171990471223174,282.62,0.7718714257151276
1144,-0.4708890595009598,0.1737475888467961,282.62,0.7734939283167418
1145,-0.4829865642994242,0.17525918074246324,282.62,0.7752989927366911
1146,-0.5003689059500959,0.17198835859685158,282.61,0.7756266842023645
1147,-0.5206119001919385,0.16600636332925742,282.6,0.7764426594818232
1148,-0.5436420345489443,0.16115152956053133,282.59,0.7769392717803829
1149,-0.5685940499040306,0.15979007461446887,282.58,0.778500751389119
1150,-0.5917449136276391,0.16218420456276256,282.57,0.7786186291741068
1151,-0.6067522072936661,0.16613910494592735,282.55,0.780323498239521
1152,-0.6045086372360844,0.16870615744503836,282.54,0.779979464709147
1153,-0.5889347408829175,0.1703018117320294,282.52,0.7813459638031715
1154,-0.567629942418426,0.17017988092297576,282.51,0.7822474282227091
1155,-0.5438579654510557,0.16750740654947038,282.49,0.7809307356307721
1156,-0.5230051823416508,0.16423650978442217,282.47,0.7830017719595358
1157,-0.504532821497121,0.1618728245398956,282.45,0.783884902983552
1158,-0.486157773512476,0.16013139106934163,282.42,0.7827967675078712
1159,-0.4694076775431862,0.15742980199545006,282.4,0.7833030297168733
1160,-0.45685182341650665,0.15402035105770273,282.38,0.7837367479219624
1161,-0.4454535508637236,0.14983207790422548,282.35,0.7837466902379154
1162,-0.4330692898272553,0.14513276341546752,282.32,0.7837136867869263
1163,-0.42338637236084453,0.14167585574963662,282.3,0.7830205694113143
1164,-0.41823531669865643,0.13982815710565236,282.27,0.7821227635838437
1165,-0.4163245681381958,0.14028477428162273,282.24,0.7818697758069125
1166,-0.4162746641074856,0.14154216228040306,282.21,0.7807290687478501
1167,-0.4166341650671785,0.14276755281994497,282.19,0.7794105054018329
1168,-0.421809980806142,0.14377836608488115,282.16,0.7783476782422549
1169,-0.43666026871401153,0.14567081915402474,282.14,0.7774021562576983
1170,-0.45659155470249513,0.14884928143053278,282.12,0.7753876282389187
1171,-0.4706458733205374,0.15349493072077727,282.1,0.7722678415210738
1172,-0.47340556621880997,0.15872497776062683,282.08,0.7708028366495662
1173,-0.46620249520153545,0.16370486334322368,282.07,0.7670892868669065
1174,-0.4558539347408829,0.1672785105884207,282.06,0.763634083175321
1175,-0.44948119001919384,0.17012067083545201,282.05,0.7593584954916366
1176,-0.4511059500959693,0.17450532145045972,282.04,0.7556999851346234
1177,-0.4567804222648752,0.18223905116582825,282.04,0.7509088288627753
1178,-0.46315719769673713,0.1913514561235256,282.03,0.746315770593946
1179,-0.46802917466410743,0.19890909334777254,282.03,0.7410014283947921
1180,-0.4689178502879079,0.20210061157746467,282.03,0.736327760870508
1181,-0.4652836852207294,0.201593956293549,282.03,0.7308022040688325
1182,-0.4611188099808062,0.20093782761984147,282.03,0.72616185452077
1183,-0.45762380038387723,0.2000876299605291,282.02,0.7201432337085988
1184,-0.45925834932821497,0.1994015423431035,282.02,0.7159578695675315
1185,-0.466274472168906,0.19741242542570933,282.02,0.7104149449014995
1186,-0.4745769673704414,0.19251660229908868,282.01,0.7057808607327265
1187,-0.4789999999999999,0.18487644574771464,282.0,0.7007499075279504
1188,-0.4814107485604606,0.17776932135499507,282.0,0.6938070205887039
1189,-0.48433857965451055,0.17440444691836787,281.99,0.6894349590574578
1190,-0.48624184261036474,0.1760225907039681,281.98,0.6844392908484614
1191,-0.48985412667946254,0.1808107526033124,281.96,0.6799898140311682
1192,-0.49820134357005763,0.18552703716014585,281.95,0.6735349661668273
1193,-0.512706142034549,0.19024664972459743,281.94,0.6683689845939154
1194,-0.5311157389635317,0.19328431355698067,281.92,0.664067878447781
1195,-0.547329366602687,0.19488874657042252,281.91,0.6585720154752186
1196,-0.5595424184261037,0.1948680873967783,281.89,0.6541709336172107
1197,-0.5662654510556623,0.19215080955272423,281.87,0.6490299121302753
1198,-0.5693562380038387,0.19003722025225672,281.86,0.6439401171373489
1199,-0.571432245681382,0.19100340461259077,281.85,0.6371228618763709
1200,-0.5750293666026872,0.19647826597700008,281.83,0.6330536520761351
1201,-0.5764785028790786,0.20378363063285568,281.82,0.6260817478399755
1202,-0.5745264875239924,0.21102178940752592,281.81,0.6204753100564254
1203,-0.575902303262956,0.2197745719929509,281.8,0.6134566034602652
1204,-0.5864704414587333,0.22975392808560707,281.79,0.6082648659803939
1205,-0.6028197696737045,0.23871916645994615,281.78,0.6005790856292257
1206,-0.6144337811900192,0.24410535613766907,281.77,0.5948523771906372
1207,-0.6120190019193857,0.243279505372702,281.76,0.5895329797383163
1208,-0.5969314779270634,0.23682195131072467,281.75,0.5820037413783185
1209,-0.5782406909788868,0.23026256558609526,281.74,0.5757035973785712
1210,-0.5595303262955854,0.22452976529098345,281.73,0.5680352711443838
1211,-0.5438723608445297,0.2165347850097609,281.72,0.5618585809036514
1212,-0.5391714011516314,0.20811747775215225,281.71,0.5557517041898761
1213,-0.5461606525911709,0.20078486412163268,281.7,0.5493112570691217
1214,-0.5588792706333974,0.19448829426967718,281.69,0.5424397746210273
1215,-0.5735132437619961,0.1924917110034474,281.68,0.5352581607984122
1216,-0.5856307101727447,0.19581720080726994,281.67,0.528274164684962
1217,-0.5881840690978887,0.1998680668580261,281.66,0.5217710433178766
1218,-0.5771245681381959,0.1980912089142069,281.65,0.5152406658280618
1219,-0.5540706333973129,0.18907348378490196,281.64,0.5091111429188658
1220,-0.5220009596928984,0.17499660320615543,281.64,0.5019503088495065
1221,-0.48755834932821496,0.15865198880047793,281.63,0.4949642516279442
1222,-0.4593543186180422,0.1432268906905774,281.63,0.48658808592891933
1223,-0.44048330134357006,0.13228460754636404,281.62,0.4800288591613087
1224,-0.4321664107485605,0.12823564968588785,281.62,0.47337601173364136
1225,-0.43421477927063346,0.1332390475813449,281.63,0.4642650012029688
1226,-0.44427888675623795,0.14697517338596763,281.63,0.45751067453778166
1227,-0.45816295585412664,0.1649033794905367,281.63,0.4494537328898905
1228,-0.47489213051823415,0.18349748970057791,281.64,0.44140394865412413
1229,-0.4922892514395393,0.19767059078469254,281.65,0.43273818604595266
1230,-0.5100462571976968,0.20259273467875968,281.65,0.42453029812485005
1231,-0.5260115163147793,0.19808509569462882,281.66,0.41615639750716976
1232,-0.54255547024952,0.19588511726809207,281.67,0.40901343662768597
1233,-0.5595930902111325,0.2065968010918702,281.68,0.4001279557246408
1234,-0.573785028790787,0.22907336733366832,281.69,0.3930555185882049
1235,-0.5830351247600768,0.25322253418993135,281.7,0.3850732206754766
1236,-0.5851030710172745,0.2686099999394545,281.71,0.37667404122574344
1237,-0.5782744721689058,0.2710854540634169,281.71,0.37090184930542086
1238,-0.5631024952015354,0.2618483972232356,281.72,0.3637003190511596
1239,-0.5425449136276392,0.24508206478419992,281.73,0.3566295445341468
1240,-0.5230276391554702,0.22813621446406226,281.74,0.34981504080093395
1241,-0.51192226487524,0.21699135343340403,281.74,0.34423797517093063
1242,-0.5118143953934741,0.2113235065651465,281.75,0.3384063107698087
1243,-0.5179821497120921,0.20789508885304633,281.75,0.3324072633752006
1244,-0.522820537428023,0.20471425174096816,281.75,0.32734700335585876
1245,-0.5227819577735126,0.2023735401448893,281.76,0.32142135634038
1246,-0.5180332053742802,0.201698664117592,281.76,0.3168503682247447
1247,-0.5092399232245681,0.20181829436781132,281.75,0.31304813399721065
1248,-0.4993879078694818,0.20107342829184977,281.75,0.30975098223520336
1249,-0.49205796545105573,0.1993764826298546,281.75,0.3052076860135342
1250,-0.4896431861804223,0.19581897830900494,281.74,0.3010245851517726
1251,-0.4911629558541267,0.19149763261766237,281.73,0.2991242629331881
1252,-0.49348464491362765,0.18904311747262306,281.73,0.29543020212734544
1253,-0.4958606525911708,0.1897103390362941,281.72,0.29287942054428223
1254,-0.5010786948176583,0.1904283977767805,281.71,0.2909742554179295
1255,-0.5090084452975048,0.18549941189436472,281.69,0.2891306569641813
1256,-0.5238078694817658,0.17593017538509162,281.68,0.28706606627555675
1257,-0.5472458733205375,0.17005085491398228,281.66,0.2863004809076722
1258,-0.5761312859884837,0.17427297221952598,281.65,0.28588928623277343
1259,-0.5975932821497121,0.18503258728837427,281.63,0.28476807605989957
1260,-0.6068727447216891,0.19626093694646896,281.61,0.2826486506959819
1261,-0.610832245681382,0.2075829934965427,281.59,0.2827987061941935
1262,-0.6139857965451055,0.21942902529981706,281.57,0.28295939163777273
1263,-0.613062763915547,0.23054765283166997,281.55,0.28200465133862784
1264,-0.5996533589251439,0.23751475782740597,281.52,0.28347411832048425
1265,-0.5760902111324376,0.240698060776746,281.5,0.2825306940379978
1266,-0.5498013435700576,0.24092106594779564,281.47,0.2836252634080552
1267,-0.5269531669865642,0.23847967248188318,281.45,0.2840629769818221
1268,-0.5113562380038388,0.23519067927889137,281.42,0.2859842880072529
1269,-0.5059641074856046,0.23290739658140297,281.4,0.2864172628960219
1270,-0.5083591170825336,0.23071682276362523,281.37,0.28768218394790257
1271,-0.5105898272552784,0.22678615934265742,281.35,0.2894811749481268
1272,-0.5108272552783109,0.21969538366082045,281.32,0.29040835557369066
1273,-0.5112800383877159,0.21043164682476606,281.29,0.2922313025655132
1274,-0.5145078694817659,0.19864049192978242,281.27,0.2931527385826802
1275,-0.5232481765834933,0.18631851130610347,281.24,0.295949568653419
1276,-0.5393451055662187,0.17764897859596812,281.22,0.2954576756410926
1277,-0.5584481765834933,0.17319116250752292,281.2,0.2982855048845755
1278,-0.5739404990403072,0.1734778220998861,281.17,0.3003735048639323
1279,-0.5823295585412668,0.17831021997543875,281.15,0.3011827335041621
1280,-0.5869934740882916,0.1835995354538486,281.13,0.30135660083330135
1281,-0.5910119001919385,0.1855567781975,281.11,0.3040509327349138
1282,-0.5978781190019195,0.18551115874874258,281.09,0.30500443542300315
1283,-0.6081825335892515,0.18462013272088248,281.07,0.30554365712108084
1284,-0.62102783109405,0.18403729840635533,281.05,0.30633746211104973
1285,-0.6325783109404991,0.18273146262350728,281.04,0.3067903947654593
1286,-0.6420452975047984,0.1781149819367928,281.02,0.3071049005037477
1287,-0.6496641074856047,0.17345824258532203,281.01,0.3070386413348123
1288,-0.6570948176583493,0.1711773799758583,280.99,0.307651345924817
1289,-0.6663044145873321,0.17105724559028618,280.98,0.30809005261364425
1290,-0.6775508637236085,0.17371435008984484,280.97,0.3069163062589183
1291,-0.6910556621880998,0.18089222942125896,280.96,0.3066520794573262
1292,-0.7061053742802303,0.19344500811178678,280.95,0.30722892179873207
1293,-0.7201441458733205,0.20927285310664176,280.94,0.30689902734778124
1294,-0.7266387715930903,0.2238909139291422,280.93,0.3068528279300299
1295,-0.7271856046065259,0.2342723707487084,280.92,0.30590579428698617
1296,-0.7257842610364683,0.2380984498662932,280.91,0.3077202867731845
1297,-0.7203623800383877,0.23573095902650396,280.9,0.3080398158331665
1298,-0.7061846449136276,0.22907808761491433,280.9,0.30592136046356594
1299,-0.6820856046065259,0.22220799716462186,280.89,0.30722081966337345
1300,-0.6507214971209213,0.21415959397335257,280.88,0.307445838682109
1301,-0.6151669865642994,0.2042833682006485,280.87,0.30858565784091346
1302,-0.5813631477927064,0.19781373081978293,280.86,0.3094500078515247
1303,-0.5512397312859885,0.195574017011278,280.85,0.30989454986274634
1304,-0.5262326295585412,0.19962999083543714,280.84,0.3117830303410662
1305,-0.5073629558541266,0.20681520121116667,280.84,0.31104627236117594
1306,-0.4960182341650672,0.20933195213847927,280.83,0.31226203060502306
1307,-0.4934562380038388,0.2041409784467704,280.83,0.3112942539689975
1308,-0.4973667946257198,0.19260339319015043,280.82,0.3124363138568428
1309,-0.503193857965451,0.17821559189075492,280.82,0.31182225206536085
1310,-0.5086619961612284,0.16265955591312128,280.82,0.3105256679828424
1311,-0.5140700575815739,0.14887399300762755,280.82,0.3100303713651791
1312,-0.5178856046065259,0.13897406497142487,280.83,0.3082926731117246
1313,-0.516642802303263,0.13271503172289462,280.84,0.30612647698855044
1314,-0.5135829174664107,0.13127411879467388,280.85,0.3033877977838797
1315,-0.5133721689059502,0.13483445238834077,280.87,0.2998282336554906
1316,-0.5201190019193858,0.13954647462598396,280.89,0.2958793482901251
1317,-0.5294119001919386,0.14100855147430721,280.91,0.29270495464919694
1318,-0.5355600767754318,0.13870673926834134,280.93,0.28914300900018236
1319,-0.5357128598848369,0.13222995590315945,280.95,0.28709622502611065
1320,-0.5278641074856046,0.12420704642783717,280.98,0.281660198701315
1321,-0.5119642994241842,0.11691245422873944,281.0,0.2767924660536618
1322,-0.48826583493282144,0.11172549302662275,281.03,0.27269260241387966
1323,-0.45890230326295584,0.10805063625303088,281.05,0.2698793220771978
1324,-0.42904145873320537,0.10550763957475895,281.08,0.2652875594095782
1325,-0.40681170825335894,0.10505708245611828,281.1,0.2612329242125543
1326,-0.3998353166986564,0.1090684662368335,281.13,0.25647164683002605
1327,-0.40998771593090216,0.1187961712781599,281.15,0.2536623518470796
1328,-0.4330493282149712,0.1308165174399807,281.17,0.25205647687069166
1329,-0.4607228406909788,0.14038291766968455,281.18,0.2473775879009059
1330,-0.48808733205374283,0.14613779164510068,281.2,0.24134364140526587
1331,-0.5134220729366603,0.14796685658100567,281.21,0.23908012748722265
1332,-0.5409790786948176,0.14985736938039154,281.22,0.23595068822262094
1333,-0.5707276391554703,0.15445870821128962,281.22,0.2312885044578996
1334,-0.6014268714011517,0.16346468392874292,281.22,0.22792542640082794
1335,-0.6301295585412668,0.17534133976990357,281.22,0.22361502555436602
1336,-0.6506253358925144,0.1871466951637251,281.22,0.21946461813860144
1337,-0.6598692898272552,0.1948572220323089,281.21,0.21590291629357125
1338,-0.660306142034549,0.1966645695689524,281.2,0.21194063123627566
1339,-0.6553234165067179,0.1915571040302575,281.19,0.20931396910464356
1340,-0.6504322456813819,0.18146158990834005,281.17,0.20429426616072568
1341,-0.6481132437619962,0.17169114263374471,281.15,0.2020136723331432
1342,-0.6489882917466411,0.16783257395953843,281.13,0.19863658652547475
1343,-0.6539053742802303,0.16862498688459782,281.11,0.1962792427271479
1344,-0.6689247600767755,0.17348840933682336,281.08,0.19422005192932357
1345,-0.6931387715930902,0.18455428009549119,281.06,0.19330571529858862
1346,-0.7180145873320537,0.20114348901074555,281.03,0.19203906979832303
1347,-0.7365907869481766,0.21779675315345534,281.0,0.19179094408696137
1348,-0.7459335892514395,0.22862928930319668,280.97,0.19073110647808167
1349,-0.7450403071017273,0.2332038615986469,280.95,0.19237184411167224
1350,-0.7322249520153551,0.2350525284812533,280.92,0.192452838997232
1351,-0.7052439539347408,0.2371663557807817,280.89,0.19360333437792906
1352,-0.6689694817658349,0.24114269476789715,280.86,0.19519775742094347
1353,-0.6285658349328215,0.24530155676958185,280.83,0.19681225809147798
1354,-0.5895882917466411,0.245040521604158,280.81,0.19873191060917403
1355,-0.5596725527831093,0.23920530776810184,280.78,0.20169841616197584
1356,-0.5452023032629558,0.23039731442593847,280.75,0.2036038935151931
1357,-0.5452585412667946,0.2219657659176444,280.73,0.2057085737542658
1358,-0.5526660268714012,0.21613737720342632,280.71,0.20676439527035786
1359,-0.5592426103646834,0.2149179219629326,280.68,0.21040519556404932
1360,-0.5601608445297505,0.2192378433662875,280.66,0.2128659314261079
1361,-0.5554894433781189,0.22533073244565924,280.64,0.21575398849102537
1362,-0.5477289827255278,0.22981210499165164,280.62,0.2182754128255299
1363,-0.5372825335892515,0.2322757937612414,280.6,0.22022666402999364
1364,-0.5198725527831095,0.23433016138274454,280.58,0.22244606331030506
1365,-0.49799846449136276,0.2321974414271828,280.56,0.22461366543756556
1366,-0.47828598848368525,0.2218263173144699,280.54,0.22618423322439365
1367,-0.4655591170825336,0.2059390092646637,280.53,0.22815322943999297
1368,-0.46156775431861796,0.1905275632102396,280.51,0.230703798027349
1369,-0.4666470249520153,0.17805544046884703,280.49,0.2321800503005718
1370,-0.4772558541266795,0.17026443565053173,280.48,0.23276616287614518
1371,-0.4863441458733205,0.1654601938222658,280.46,0.23641990672186178
1372,-0.4902944337811901,0.16122429165283264,280.45,0.23708547785456016
1373,-0.4909963531669866,0.15529415638041824,280.43,0.2384568898390026
1374,-0.49343071017274476,0.14945038582854975,280.42,0.2411969610628956
1375,-0.4995859884836853,0.14550643699557078,280.41,0.24230852216424384
1376,-0.5073606525911709,0.14467554683722547,280.39,0.24407081507333475
1377,-0.5151151631477927,0.14831498374827878,280.38,0.24351546881005948
1378,-0.5198107485604607,0.1531585219495955,280.37,0.2461376977095663
1379,-0.5180088291746642,0.15683312701590843,280.36,0.24672223546299948
1380,-0.5080147792706334,0.15752897875164976,280.35,0.24733908582474834
1381,-0.49004587332053745,0.15550155313117298,280.34,0.2496027146317047
1382,-0.4674846449136276,0.15267546713132368,280.33,0.25012248081940885
1383,-0.444631669865643,0.15078040800249376,280.32,0.2493892973746526
1384,-0.4260032629558541,0.14974830835344108,280.31,0.2511238807107055
1385,-0.4161195777351247,0.15001407088046442,280.3,0.25173037523942704
1386,-0.4149623800383877,0.15024537995359935,280.29,0.2533806062068119
1387,-0.4197873320537428,0.14859924329701452,280.29,0.252358571252983
1388,-0.42826948176583496,0.1482976558814172,280.28,0.2524460424110514
1389,-0.4408815738963532,0.15334303778375089,280.28,0.2526675861500778
1390,-0.4557898272552783,0.16236530308633138,280.27,0.25217710055294473
1391,-0.47059808061420344,0.17155420559650328,280.27,0.25180087302008863
1392,-0.48042418426103645,0.17654953508031015,280.27,0.25166673833891445
1393,-0.48181669865643,0.17479281221316817,280.26,0.251463250264856
1394,-0.4764946257197697,0.16890262263387149,280.26,0.2502310620518257
1395,-0.4723927063339731,0.16470707665594184,280.26,0.24986446542526108
1396,-0.4753629558541267,0.16618109616092352,280.25,0.2492833885203893
1397,-0.48586429942418424,0.1707968293479875,280.25,0.2490362375620196
1398,-0.5013117082533589,0.17460295859782762,280.25,0.24689588039815002
1399,-0.517579462571977,0.1747985007540524,280.25,0.24429286589870997
